eval_video/len_s/h4_thrust_aim,timing/sps,eval_video/return_s/h3_point_the_thruster,eval_avg/return_s/h5_rotate_fall,eval_video/len_s/h0_weak_thrust,eval_avg/solve_rate_s/h1_thrust_over_ball,episode_length,timing/num_updates,eval_video/len_s/h8_unicycle_balance,eval_avg/return_s/h8_unicycle_balance,eval_video/len_s/h6_unicycle_right,_step,media/eval_video_s/h3_point_the_thruster,media/eval_video_s/h7_unicycle_left,media/eval_video_s/h1_thrust_over_ball,media/eval_video_s/h2_one_wheel_car,media/eval_video_s/h6_unicycle_right,timing/sps_agg,eval_video/return_s/h1_thrust_over_ball,media/eval_video_s/h4_thrust_aim,eval_avg/solve_rate_s/h5_rotate_fall,media/eval_video_s/h0_weak_thrust,eval_avg/solve_rate_s/h7_unicycle_left,media/eval_video_s/h5_rotate_fall,eval/mean_eval_solve,media/eval_video_s/h9_explode_then_thrust_over,eval_video/return_s/h7_unicycle_left,media/eval_video_s/h8_unicycle_balance,eval_avg/solve_rate_s/h8_unicycle_balance,eval_video/return_s/h2_one_wheel_car,eval_avg/solve_rate_s/h2_one_wheel_car,eval_video/return_s/h4_thrust_aim,eval_avg/return_s/h2_one_wheel_car,eval_video/len_s/h3_point_the_thruster,eval_video/return_s/h6_unicycle_right,_runtime,eval_avg/return_s/h1_thrust_over_ball,eval_video/return_s/h8_unicycle_balance,timing/num_env_steps,eval_avg/return_s/h9_explode_then_thrust_over,num_completed_episodes,eval_avg/solve_rate_s/h4_thrust_aim,eval_video/return_s/h0_weak_thrust,eval_video/return_s/h5_rotate_fall,eval_video/len_s/h2_one_wheel_car,eval_avg/return_s/h4_thrust_aim,eval/mean_eval_return,eval_avg/return_s/h7_unicycle_left,eval_avg/return_s/h6_unicycle_right,eval_video/len_s/h7_unicycle_left,eval_avg/solve_rate_s/h3_point_the_thruster,episode_solved,eval_video/return_s/h9_explode_then_thrust_over,eval_avg/return_s/h3_point_the_thruster,eval_video/len_s/h1_thrust_over_ball,eval_avg/solve_rate_s/h0_weak_thrust,eval/mean_eval_eplen,_timestamp,eval_avg/return_s/h0_weak_thrust,eval_avg/solve_rate_s/h6_unicycle_right,eval_video/len_s/h9_explode_then_thrust_over,eval_avg/solve_rate_s/h9_explode_then_thrust_over,episode_return,eval_video/len_s/h5_rotate_fall
24.0,10927.80904488615,-0.046648383140563965,0.2956817150115967,23.0,0.0,190.25213623046875,0,21.0,-0.2654978930950165,255.0,0,"{'height': 125, 'path': 'media/videos/media/eval_video_s/h3_point_the_thruster_0_0e07a942b6e840722e1c.gif', 'sha256': '0e07a942b6e840722e1c9327c71776a1689a410ad3d94183635640b4874feca5', 'size': 24078, 'width': 125, '_type': 'video-file'}","{'height': 125, 'path': 'media/videos/media/eval_video_s/h7_unicycle_left_0_3398f3e48f0e77fd72f3.gif', 'sha256': '3398f3e48f0e77fd72f34c42e2e88f2d24441f1b79b7dc14e750a1be3d5b2162', 'size': 20203, 'width': 125, '_type': 'video-file'}","{'_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h1_thrust_over_ball_0_c38063ae8837c73ec47d.gif', 'sha256': 'c38063ae8837c73ec47dbb3343cfd634977c2694be5fa60c2c64986a3e5bf183', 'size': 5211, 'width': 125}","{'size': 14581, 'width': 125, '_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h2_one_wheel_car_0_8ca7d81ec6d2e33ea205.gif', 'sha256': '8ca7d81ec6d2e33ea2051bffcccd78d54c9ad4c7df1bc7bc972863f5fdd6fddd'}","{'height': 125, 'path': 'media/videos/media/eval_video_s/h6_unicycle_right_0_8fad49bc2023885d6fca.gif', 'sha256': '8fad49bc2023885d6fcae6c733231a1005b6b065fd58263c7afce80e6828f790', 'size': 20183, 'width': 125, '_type': 'video-file'}",0.0,-0.5397071838378906,"{'sha256': '31ff6efeab9fca5ba69404ab5cf62647f9f462a55473368579718c9a08959889', 'size': 4033, 'width': 125, '_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h4_thrust_aim_0_31ff6efeab9fca5ba694.gif'}",0.25,"{'height': 125, 'path': 'media/videos/media/eval_video_s/h0_weak_thrust_0_46f2a1cb52c94e823475.gif', 'sha256': '46f2a1cb52c94e82347539d6e5dd1f125ccc28e1ee538696e7bb1110d23fd9a4', 'size': 5076, 'width': 125, '_type': 'video-file'}",0.0,"{'width': 125, '_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h5_rotate_fall_0_fddf84203404391a247f.gif', 'sha256': 'fddf84203404391a247f5ae1f0e95718c0b7f4ea2a0297c0ae1e3203ee6eeeed', 'size': 3803}",0.055000003427267075,"{'_type': 'video-file', 'height': 125, 'path': 'media/videos/media/eval_video_s/h9_explode_then_thrust_over_0_81050a55d7cf49d52a6d.gif', 'sha256': '81050a55d7cf49d52a6d59cc06a3848508f712e0018fba2feb5d725da6dc9398', 'size': 51005, 'width': 125}",-0.17976433038711548,"{'height': 125, 'path': 'media/videos/media/eval_video_s/h8_unicycle_balance_0_0e08e33b11343fcce317.gif', 'sha256': '0e08e33b11343fcce3175cdfca2ad2ad69774661f28c03769f441398352f821a', 'size': 3905, 'width': 125, '_type': 'video-file'}",0.15000000596046448,-0.04886362701654434,0.0,-0.3299311399459839,-0.05002591758966446,255.0,0.16407549381256104,211.480400399,-0.5540512204170227,-0.5168932676315308,0,-0.4476604461669922,9578,0.0,-0.7483974695205688,-0.20924293994903564,255.0,0.06900659203529358,-0.16583159565925598,-0.10238359123468399,0.06041496992111206,255.0,0.15000000596046448,0.37909793853759766,-0.6448535919189453,0.14636047184467316,20.0,0.0,160.53001403808594,1763140108.9975028,-0.8101604580879211,0.0,255.0,0.0,0.21941950917243958,26.0
,37338.94043590358,,,,,196.35830688476562,1,,,,1,,,,,,8453.69327345694,,,,,,,,,,,,,,,,,,261.022618519,,,2048000,,10427,,,,,,,,,,,0.35350531339645386,,,,,,1763140158.529145,,,,,0.20234254002571106,
,41334.38373190994,,,,,195.32737731933594,2,,,,2,,,,,,14036.621726895319,,,,,,,,,,,,,,,,,,310.567884626,,,4096000,,10526,,,,,,,,,,,0.35844576358795166,,,,,,1763140208.0766978,,,,,0.20597675442695618,
,41271.86793601257,,,,,195.7252960205078,3,,,,3,,,,,,17994.888792583963,,,,,,,,,,,,,,,,,,360.190730478,,,6144000,,10422,,,,,,,,,,,0.3531951606273651,,,,,,1763140257.6983123,,,,,0.19279827177524567,
,41203.86341301663,,,,,196.78964233398438,4,,,,4,,,,,,20944.20947438194,,,,,,,,,,,,,,,,,,409.896964121,,,8192000,,10430,,,,,,,,,,,0.3580057621002197,,,,,,1763140307.4020174,,,,,0.21650287508964539,
,41213.7140267808,,,,,196.30300903320312,5,,,,5,,,,,,23229.09044490087,,,,,,,,,,,,,,,,,,459.587678748,,,10240000,,10445,,,,,,,,,,,0.3616084158420563,,,,,,1763140357.0940516,,,,,0.21749477088451385,
,41189.194872752996,,,,,196.0204315185547,6,,,,6,,,,,,25049.519253343675,,,,,,,,,,,,,,,,,,509.305305981,,,12288000,,10427,,,,,,,,,,,0.3515872359275818,,,,,,1763140406.8159313,,,,,0.19316884875297546,
,41156.47150339669,,,,,197.01597595214844,7,,,,7,,,,,,26532.933572601,,,,,,,,,,,,,,,,,,559.065932501,,,14336000,,10394,,,,,,,,,,,0.35347315669059753,,,,,,1763140456.5768547,,,,,0.21034304797649384,
,41184.35322685868,,,,,196.06985473632812,8,,,,8,,,,,,27767.737392214065,,,,,,,,,,,,,,,,,,608.793864964,,,16384000,,10435,,,,,,,,,,,0.3600383400917053,,,,,,1763140506.3051822,,,,,0.2102235108613968,
,41208.38444743048,,,,,195.409423828125,9,,,,9,,,,,,28811.88962435906,,,,,,,,,,,,,,,,,,658.488710098,,,18432000,,10532,,,,,,,,,,,0.36384353041648865,,,,,,1763140556.0031257,,,,,0.22158747911453247,
